,ingredients,vegetables,meat,seafood,fruits,mushrooms,grains,id,dish,label
252877,маринованная говядина свежие шампиньоны охотничьи колбаски ветчина соленый огурчик сыр «моцарелла» томатный пиццасоус базилик25 см 425₽30 см 655₽35 см 795₽,0.47048667,0.4661539,0.49869022,0.4571477,0.55856305,0.50269777,70000001027792986,Джанго!,Пицца
252878,куриное филе бекон свежие томаты чесночном соусе сыром «моцарелла» базиликом25 см 425₽30 см 615₽35 см 685₽,0.4684299,0.47266388,0.49610215,0.44968858,0.55868644,0.5005978,70000001027792986,Раста,Пицца
252879,куриное филе свежие томаты сыр «моцарелла» сырный соус кунжутный бортик базилик25 см 365₽30 см 605₽35 см 725₽,0.46937868,0.47024992,0.49621266,0.45346352,0.5587342,0.50187814,70000001027792986,Фанки,Пицца
252880,куриное филе свежие томаты шампиньоны сыр «моцарелла» чесночный соус базилик25 см 365₽30 см 635₽35 см 685₽,0.47001117,0.46863648,0.4974997,0.45379266,0.5576271,0.50006014,70000001027792986,Чика,Пицца
252881,колбаски «пепперони» жгучий перчик халапеньо маслины сыр «моцарелла» пиццасоус орегано25 см 385₽30 см 565₽35 см 685₽,0.47139987,0.46949354,0.49674004,0.45346755,0.55809075,0.5002095,70000001027792986,Чили Пепперс,Пицца
252882,маринованная говядина пепперони ветчина бекон красный лук сыр «моцарелла» томатный пиццасоус орегано25 см 465₽30 см 695₽35 см 825₽,0.46952337,0.4639551,0.4988854,0.4543641,0.5577671,0.50188416,70000001027792986,Гравитация,Пицца
252883,колбаски «пепперони» свежий болгарский перец сыр «моцарелла» пиццасоус орегано классика25 см 365₽30 см 565₽35 см 685₽,0.47219577,0.4709082,0.49427548,0.45243967,0.5563639,0.5019053,70000001027792986,Сержант Пеппер,Пицца
252884,свежие шампиньоны маринованные грузди лисички опята сыром «моцарелла» базиликом чесночном соусе25 см 375₽30 см 595₽35 см 655₽,0.47246093,0.46906057,0.49748525,0.45267543,0.5593892,0.49958622,70000001027792986,Мэджик Машрумс,Пицца
252885,колбаски «пепперони» томаты маринованные опята маринованные лисички маринованные грузди чесночный соус сыр «моцарелла» орегано25 см 375₽30 см 565₽35 см 665₽,0.47339335,0.46817115,0.4988178,0.45676112,0.5629905,0.5018889,70000001027792986,Старк,Пицца
252886,болгарский перец бекон охотничьи колбаски перчики «чили» перец «халапеньо» соус «табаско» пиццасоус сыр «моцарелла» базилик оооочень острая25 см 425₽30 см 655₽35 см 795₽,0.47443438,0.4732591,0.4934494,0.4534618,0.5608869,0.5055886,70000001027792986,Мартин Жжёт!,Пицца
252887,сыр «моцарелла» мноооогоо сыраа томаты пиццасоус базилик25 см 295₽30 см 495₽35 см 595₽,0.46724582,0.47200224,0.4973341,0.4489628,0.5547662,0.5033561,70000001027792986,Мардж,Пицца
252888,свежие шампиньоны томаты болгарский перец красный лук маслины сыр «фета» сыр «моцарелла» томатный пиццасоус базилик25 см 395₽30 см 655₽35 см 685₽,0.47324732,0.46890834,0.4965005,0.45595476,0.55938,0.5054653,70000001027792986,Леннон,Пицца
252889,колбаски «пепперони» бекон ветчина свежие шампиньоны маслины пиццасоус сыр орегано мяса настоящих мужчин25 см 425₽30 см 655₽35 см 755₽,0.46843058,0.46881825,0.49674016,0.45354804,0.55753356,0.5020877,70000001027792986,Расколбас,Пицца
252890,куриное филе ананасы сыр «моцарелла» кунжутный бортик томатный пиццасоус25 см 365₽30 см 575₽35 см 685₽,0.46811354,0.46819913,0.49817935,0.4525456,0.5564211,0.5009587,70000001027792986,Сёрф-пицца,Пицца
252891,ооочень сырная паста сыр «чеддер» «дор блю» «пармезан» сырным соусом чипсами пармезана основе красная паста добавлением паприки340 гр,0.47129077,0.48071146,0.49640694,0.45343015,0.5611602,0.5061646,70000001027792986,Радио Африка,Раста-паста
252892,копченый бекон сыр «пармезан» соус основе желтков чипсы бекона яичный желток суперверсия классической карбонары340 гр,0.46876925,0.47359663,0.50094163,0.45474163,0.55953074,0.5027274,70000001027792986,Саншайн,Раста-паста
252893,запечённая брюссельская капуста черри маслины сыр «пармезан» соусом «песто» сливочным сыром основе шпинатная паста добавления яиц340 гр,0.46811014,0.47388965,0.49874586,0.45456535,0.5627415,0.5068549,70000001027792986,Ямайский Лес,Раста-паста
252894,куриное филе свежие шампиньоны лук фри сыр «пармезан» сливочный соус «бешамель» классика340 гр,0.46938938,0.47456133,0.4992555,0.45566466,0.5612153,0.5044094,70000001027792986,Джамайка,Раста-паста
